"Compound","Rack.Number","N","yield.est","yield.sd","yield.log2.ratio","p.yield","p.adj.yield"
"Ropivacaine hydrochloride monohydrate","L1021-17",4,3683.08308198251,80.1970883878102,0.141632664712411,0.001643127955869,0.006175787012839
"Rotundine","L1021-17",4,3337.90196549226,69.8176101508605,-0.000339693585068,0.984295491573995,0.999461831968047
"Sarpogrelate hydrochloride","L1021-17",4,3335.60452654749,57.5438259393938,-0.001333025623408,0.927155135380313,0.956009635988424
"Sodium Monensin","L1021-17",2,81.0869610436336,2.4378496609671,-5.3636675219363,5.76E-53,3.47E-50
"Sotalol hydrochloride","L1021-17",4,3231.19827454426,101.682888489531,-0.047211996056576,0.121861960709734,0.184755441965601
"Spectinomycin dihydrochloride","L1021-17",4,3281.87375049254,58.5072917068711,-0.02476153553663,0.146369953372505,0.213717428225585
"Tetrabenazine","L1021-17",4,3508.01513270917,75.8583980188463,0.071373694412343,0.014975774401182,0.034031156311652
"Thio-TEPA","L1021-17",4,3285.4157295172,11.5653746573157,-0.023205339153073,0.001161383682135,0.004724394114365
"Tiagabine","L1021-17",4,3490.30898951599,48.3516661084108,0.064073483951315,0.002481276337948,0.008472337340453
"Tiagabine hydrochloride","L1021-17",4,3364.25494920309,16.060179717045,0.011005762910097,0.121542891309644,0.184413120582629
"Trandolapril","L1021-17",4,3412.22529088389,46.4801149950998,0.031431626382025,0.038362021745981,0.071079397368139
"UK 14,304","L1021-17",4,3219.2582996792,34.6293112745469,-0.052552939601123,0.000733962460259,0.003290348716401
"Vanillin","L1021-17",4,3330.79423326197,63.7891314099675,-0.003415045533326,0.830898800796688,0.877972703995218
"Vardenafil","L1021-17",4,3321.0953382162,118.058340423633,-0.007622138134651,0.788774180676813,0.84155777398708
"Vidofludimus","L1021-17",4,3247.87264129322,100.020482448348,-0.039786215526823,0.165716654231744,0.235699154975653
"Warfarin","L1021-17",4,2908.10289059025,119.462807762042,-0.19920296315453,0.004187836458003,0.012620964447366
"Xylazine","L1021-17",4,3395.93138388473,81.0982139434831,0.024526032157546,0.25708734010498,0.336820193099765
"(-)-epicatechin","L1021-18",4,3076.85007765343,29.031725505469,-0.081414477698294,1.19E-06,1.46E-05
"(-)-epicatechin gallate","L1021-18",4,3108.39967279687,21.37699521341,-0.066696611469349,1.88E-07,2.79E-06
"(-)-Lobeline hydrochloride","L1021-18",4,3311.29497808067,63.1680965592569,0.024526908745144,0.181138219867,0.254159163007139
"(+/-)-Sulfinpyrazone","L1021-18",4,3040.11703002272,91.1114697586849,-0.098741764817136,0.012150971062295,0.029082893208423
"(RS)-(&#177;)-Sulpiride","L1021-18",4,3260.86948885334,23.5826714194152,0.00238807421225,0.797696312839908,0.848786657957211
"17-Hydroxyprogesterone","L1021-18",4,2935.10290173558,109.554427968532,-0.149457542791935,0.006807739745116,0.018187704697425
"4-Methylumbelliferone (4-MU)","L1021-18",4,3201.29207134838,88.9765131545265,-0.024214318610012,0.319911615158141,0.404131158573574
"Abscisic Acid (Dormin)","L1021-18",4,3214.58934428211,140.35926756986,-0.018234177786254,0.606928947131932,0.680986679046442
"Acetazolamide","L1021-18",4,2545.52725453153,42.377330549436,-0.354904114063925,6.54E-09,1.21E-07
"ACP-196","L1021-18",4,3151.55946552347,97.391184931648,-0.046802741812646,0.118435644255324,0.180529891050713
"Aminoguanidine hydrochloride","L1021-18",4,3185.24687231029,38.0276302413544,-0.031463433659628,0.022097758353554,0.045938242129312
"Amodiaquine dihydrochloride dihydrate","L1021-18",4,3227.3554513457,76.5678950864042,-0.012516145717891,0.536720456581894,0.612996154051071
"Bromocriptine mesylate","L1021-18",4,3150.1409068273,122.607723824845,-0.047452264166874,0.183729393811859,0.256909086203325
"Calcium D-Panthotenate","L1021-18",4,3293.73636303066,33.8192633286041,0.016856457169049,0.139502647149597,0.206523470024959
"Carbetocin","L1021-18",4,3153.58541701677,70.4549772943738,-0.045875616321477,0.052682341088252,0.092595696951265
"Carteolol HCl","L1021-18",4,3205.37663636521,99.274206243784,-0.022374740894595,0.397319813470585,0.482198447655829
"Caspofungin","L1021-18",4,1003.87693917112,101.600028299219,-1.69728619991041,4.14E-06,4.52E-05
"CB-5083","L1021-18",4,3358.25622625344,51.284060606239,0.044843681928774,0.015170555424805,0.034394711094999
"Cefpodoxime Proxetil","L1021-18",4,3134.1385335734,51.6932359562317,-0.05479967595988,0.007625330341165,0.020020289620829
"Cefprozil","L1021-18",4,3285.60003496329,123.183038479625,0.013288241340722,0.665456787109543,0.736210446623149
"Cetrorelix","L1021-18",4,2657.03236455038,100.021642612132,-0.293052825450522,0.000499897111594,0.002464580023991
"Chlorotrianisene","L1021-18",4,3297.77624299509,21.3035337164093,0.018624887533552,0.046687331374129,0.083228903630886
"Cinnarizine","L1021-18",4,3066.19964632701,209.63959187018,-0.086416989656891,0.168026286886314,0.238127576468992
"Citalopram hydrobromide","L1021-18",4,3296.76172367019,14.9600950738372,0.01818099229241,0.034178809516115,0.065019489784696
"Cyclo(RGDyK)","L1021-18",4,3334.64345357575,37.8272220029679,0.034663887515412,0.012128199130603,0.029063575371154
"Cyclobenzaprine HCl","L1021-18",4,3250.27090781239,75.6220307472447,-0.002308655663427,0.905776574027911,0.941910561903048
"Dantrolene, sodium salt","L1021-18",4,3148.22538348973,21.6645187154197,-0.048329798428185,2.27E-05,0.000186418284036
"Darunavir Ethanolate","L1021-18",4,3244.11420004076,86.250576891489,-0.005044019915376,0.818541729816664,0.869096133108241
"Dasatinib Monohydrate","L1021-18",4,3373.09381732232,40.7120022027613,0.051203818776263,0.002009119609419,0.007143937891767
"Deferoxamine mesylate","L1021-18",4,3391.9547662093,81.8062666990357,0.059248304367801,0.035473589296328,0.066601411242963
"Desogestrel","L1021-18",4,8452.86675248667,7147.33041254083,1.37657208160328,0.241829922093726,0.320655771951238
"Diazoxide","L1021-18",4,3285.42596865416,75.2622683761718,0.013211807431956,0.505763749014385,0.585076027970415
"Diflunisal","L1021-18",4,3363.5766811233,91.806413008909,0.04712752193633,0.093991982003362,0.148538887626416
"Diosmetin","L1021-18",4,3209.84379219965,50.5686794650504,-0.020365536477496,0.183604705685493,0.256909086203325
"dmso","L1021-18",32,3255.47627916852,96.6849484612508,0,1,1
"Dovitinib (TKI258) Lactate","L1021-18",4,3214.48483666325,59.1440517364568,-0.018281081156552,0.28113464764468,0.36390067708712
"Enoxolone","L1021-18",4,4306.46101786516,522.283648503017,0.403634145592057,0.027277783003232,0.054308665749113
"Entrectinib","L1021-18",4,2977.65082981881,78.8753735622952,-0.128694038277751,0.002451328304504,0.008384560653986
"Etretinate","L1021-18",4,3130.7213550508,125.936154940769,-0.056373517062454,0.13956264843366,0.206523470024959
"Eugenol","L1021-18",4,3064.48886992073,101.240220949411,-0.08722216143978,0.026301960599849,0.052844487912501
"Evans Blue tetrasodium salt","L1021-18",4,2153.99563532423,35.1712960088316,-0.595853299912071,2.73E-13,8.55E-12
"Fenofibric acid","L1021-18",4,3352.49429539725,110.001688796022,0.04236625080148,0.175166302879516,0.246830920023381
"Fomepizole","L1021-18",4,3486.87089263777,68.6925846184491,0.099064320409489,0.002327698568411,0.008045209912149
"Fruquintinib(HMPL-013)","L1021-18",4,3407.29602085753,65.9288314622326,0.065758665657373,0.01031786802361,0.025415427380671
"GSK1349572 sodiuM salt","L1021-18",4,3146.99721810182,59.3718182948826,-0.048892723124941,0.023204521712842,0.047786811902383
"Hexachlorophene","L1021-18",2,940.197373452448,14.7026994228057,-1.79183307112276,1.86E-18,8.99E-17
"Hydroxychloroquine Sulfate","L1021-18",4,3504.49250767027,46.9787240996194,0.106336913464562,6.72E-05,0.000481611956699
"INCB-024360","L1021-18",4,3196.95341382617,127.835847018821,-0.026170905197789,0.433846172327931,0.516695110055614
"Isatin","L1021-18",4,3267.10793943565,99.4558641924278,0.005145493200489,0.836463047253277,0.882908405990245
"Lauric Acid","L1021-18",4,3.26E-294,0,-986.612472691401,3.88E-49,5.90E-47
"Lomitapide","L1021-18",4,3206.33353316787,77.9604834604872,-0.021944119345718,0.309028364293737,0.392893296597246
"LOXO-101","L1021-18",4,3133.43478837533,84.488591824351,-0.055123657717862,0.054593050350216,0.095429231248786
"Mepyramine maleate","L1021-18",4,3273.76128364884,95.2408264689872,0.008080500669644,0.736912094994705,0.800920952064064
"Methylprednisolone Sodium Succinate","L1021-18",4,3147.13802101365,110.89804289548,-0.048828175524691,0.143306607201793,0.210020135239396
"Metoprolol Succinate","L1021-18",4,3315.6929794437,76.4161550773035,0.026441798504549,0.218795050534028,0.296475541402175
"MK3102","L1021-18",4,3093.39357415321,137.27085428424,-0.073678226458419,0.095828344043568,0.150958275835964
"Molidustat (BAY85-3934)","L1021-18",4,3305.38205474625,34.0017712117488,0.021948409779513,0.062669549494897,0.106808361509838
"Motolimod (VTX-2337)","L1021-18",4,3292.92017238839,158.782130041092,0.016498911822114,0.673587373876276,0.743956557627596
"Mupirocin","L1021-18",4,3138.48563237524,86.2159196090524,-0.052800021996307,0.065040251198455,0.110278367598067
"Napabucasin","L1021-18",4,1011.92908604901,18.6747805586947,-1.68576043402757,3.90E-38,3.50E-36
"Naproxen Sodium","L1021-18",4,3420.76002213418,48.2396539920343,0.07144827128621,0.001004260869616,0.004233312876827
"Nitroxoline","L1021-18",3,722.06294993164,632.27635952876,-2.17267210361312,0.01994884935512,0.042407392661368
"Obeticholic Acid","L1021-18",4,828.948952912367,405.51089536886,-1.97351345874824,0.001185087850272,0.004799024987973
"Octreotide acetate","L1021-18",4,3216.38714305138,13.6782674267898,-0.017427558312025,0.041314471824349,0.075349364203633
"Oltipraz","L1021-18",4,2483.02846003526,64.4989938394375,-0.390767828914935,5.41E-06,5.72E-05
"Ospemifene","L1021-18",4,2678.16377983263,174.416903127686,-0.281624436829195,0.005859438653535,0.016224244002857
"Ozanimod (RPC1063)","L1021-18",4,2699.5942231258,106.596138292907,-0.270126054823797,0.000906904011642,0.003915927412931
"Pentamidine isethionate","L1021-18",4,3153.40704901063,127.565121368489,-0.045957218016541,0.208245129547766,0.285506672063754
"Perphenazine","L1021-18",4,3202.66381837375,73.4008906061868,-0.023596259180749,0.255818988925335,0.335603278769335
"Pexidartinib (PLX3397)","L1021-18",4,2520.09774618868,26.8420364085489,-0.36938893430054,1.24E-16,5.20E-15
"Pexmetinib (ARRY-614)","L1021-18",4,3546.15919548273,101.303106185352,0.123388677245593,0.006838113647584,0.018244197950438
"PF-06463922","L1021-18",4,3176.69311162699,204.77504075323,-0.035342902999488,0.50035178572116,0.580173302270225
"Poziotinib","L1021-18",3,1458.69259652373,2523.6449658144,-1.15819274332088,0.342776233384872,0.427012358791362
"Radotinib(IY-5511)","L1021-18",4,2816.19075643862,83.3682976130607,-0.2091235673071,0.000560226506593,0.002649683740511
"Regadenoson","L1021-18",4,3184.39257482948,79.401376063378,-0.03185042283119,0.171985805774841,0.243042128675383
"Retigabine","L1021-18",4,3699.85245278164,76.8626450130713,0.1845991118992,0.000313638771872,0.001716361661901
"Rilmenidine Phosphate","L1021-18",4,3197.97133270834,62.0115775176366,-0.025711620188524,0.164620499464826,0.234646523029531
"Sanguinarine chloride","L1021-18",3,13148.6102706229,22064.0121934908,2.01396979179402,0.518650004696774,0.597535582334221
"Sildenafil mesylate","L1021-18",4,3148.60862839222,53.9313070364225,-0.048154184613398,0.016263471498739,0.036357184141119
"Sivelestat (ONO-5046)","L1021-18",4,3106.04662990019,155.190752678553,-0.067789137919793,0.148237463580214,0.215647877482033
"Sodium Tauroursodeoxycholate (TUDC)","L1021-18",4,3295.75152018526,63.7255914481382,0.017738849663189,0.316614843673912,0.401248426886747
"Spermine tetrahydrochloride","L1021-18",4,3467.52741146558,119.282611120455,0.091038660932296,0.032899498032009,0.063086622317441
"Sulfisoxazole Acetyl","L1021-18",4,3155.01996160506,36.1336462502167,-0.04521949336722,0.002365371308352,0.008146932189218
"Sumatriptan","L1021-18",4,3210.27410909217,86.7854890785924,-0.020172139391236,0.387397684494526,0.472477003236075
"Tacrine hydrochloride","L1021-18",4,3376.37519033251,56.7135187066412,0.052606601998681,0.012431901201012,0.029576255925872
"Tamoxifen","L1021-18",4,3036.20992207445,186.804293180408,-0.100597085007268,0.098510693976601,0.154567969834715
"Thonzonium Bromide","L1021-18",2,960.060887806678,47.12324624329,-1.76167081575391,0.001125553306289,0.004616636694052
"Topotecan","L1021-18",4,3215.21329300796,98.9321001768137,-0.01795417922762,0.48723931125801,0.566297541656136
"Troxerutin","L1021-18",4,3263.02334116391,83.1188558766909,0.003340680958293,0.874603838666449,0.914863380446334
"&alpha;-Estradiol","L1021-19",4,3735.77705252605,217.375228592893,-0.030868585702533,0.516781725696261,0.596077871471125
"2-Deoxyuridine","L1021-19",4,3696.26620088159,70.0734500626331,-0.04620828295906,0.028053364959527,0.055461502524984
"4-Aminobenzoic acid","L1021-19",4,3512.96824569577,38.0993971491227,-0.119586408849384,1.47E-08,2.59E-07
"4-Hydroxybenzoic acid","L1021-19",4,3554.78436148413,84.5208571349148,-0.102514898239926,0.00231491002378,0.008015021220687
"5-Methoxytryptamine","L1021-19",4,3469.8076516519,112.44407866871,-0.13742125530505,0.003788547093876,0.011703058757177
"Acetohydroxamic Acid","L1021-19",4,3879.34076725361,61.5470251639397,0.023534565276568,0.15495708540447,0.223450151600756
"Adenosine 5-triphosphate","L1021-19",4,3776.41205242634,36.8170880486655,-0.015260755866713,0.219424869026723,0.296921948025894
"AG-120","L1021-19",4,3576.38649786431,111.266133716729,-0.093774288606032,0.014337834273681,0.032998717530928
"AG-221 (Enasidenib)","L1021-19",4,3481.20541998258,75.7115877490164,-0.132689997165932,0.00026262381775,0.001483449393405
"Allopregnanolone","L1021-19",4,3418.51892724852,74.0526595286662,-0.158905531619604,7.63E-05,0.000540500754746
"Atipamezole hydrochloride","L1021-19",4,3647.40263699417,75.2647982920339,-0.06540747705178,0.009004898575334,0.022962880064405
"Atropine","L1021-19",4,3625.81141407904,103.840382494496,-0.073973055215844,0.024260028162261,0.049547598839659
"Auranofin","L1021-19",4,2077.7964139836,63.2860057954462,-0.877222641248074,1.03E-10,2.57E-09
"Avibactam sodium","L1021-19",4,3828.42594220144,57.7621995252983,0.004474405104315,0.766194810210073,0.824587446807466
"Bambuterol (hydrochloride)","L1021-19",4,3773.31477117732,69.0886738682029,-0.016444489438345,0.348559021947762,0.432852504014274
"Canrenone","L1021-19",4,3254.32590696899,74.6430570004499,-0.229918206659126,1.01E-05,9.51E-05
"Carbamoylcholine chloride","L1021-19",4,3687.14843528401,180.59994107292,-0.049771447848587,0.249515928930766,0.328642899064706
"Ceftazidime","L1021-19",4,3887.07442540938,67.8722135998502,0.026407786365135,0.14048258516403,0.20741902230716
"Cellobiose","L1021-19",4,3863.42458138047,58.1953467565775,0.01760329040563,0.258481594048809,0.338422590353971
"Chlortalidone","L1021-19",4,3749.24711229827,93.6781442450387,-0.025676028141054,0.262953082767117,0.342914409386933
"Cilastatin","L1021-19",4,3749.7208969385,111.611580219458,-0.025493729256466,0.332749239621962,0.416621435549474
"Citric acid","L1021-19",4,3999.22413421894,49.730802424198,0.067443193720372,0.000279951176917,0.00156376237703
"Clenbuterol (hydrochloride)","L1021-19",4,3727.51569322377,145.696825098195,-0.034062518292445,0.316540767095508,0.401248426886747
"Corticosterone","L1021-19",4,3549.4190464214,62.3438557499282,-0.104694034861174,0.000153074383262,0.000965015557101
"Crotamiton","L1021-19",4,3522.62998068598,30.5603864863986,-0.115624003529886,2.93E-10,6.73E-09
"DCA","L1021-19",4,3449.45610507005,71.2251099092157,-0.145908042636789,8.12E-05,0.000567280623376
"Desipramine hydrochloride","L1021-19",4,3628.49935351783,134.411738083598,-0.072903931711146,0.060154089589502,0.103864310147114
"Dibutyryl-cAMP, sodium salt","L1021-19",4,4028.04029405211,14.6927383228416,0.077801170547726,1.57E-09,3.27E-08
"Digoxin","L1021-19",4,3469.83217114571,35.932161813808,-0.137411060495802,4.24E-10,9.53E-09
"Dihydrotestosterone(DHT)","L1021-19",4,3299.96821230307,110.240233817623,-0.209824817259404,0.000660565242874,0.003065580951086
"dmso","L1021-19",36,3816.5707739432,154.571351744225,0,1,1
"Dolasetron","L1021-19",4,3683.68817940971,89.7489020613408,-0.051126000830221,0.047886259072143,0.085059419753483
"Estropipate","L1021-19",4,3461.23159080744,59.1958113714221,-0.140991469332726,9.21E-06,8.82E-05
"Fenoldopam (mesylate)","L1021-19",4,3470.25835027134,137.885155849638,-0.137233873610428,0.009920632310433,0.024702043840704
"Flavin adenine dinucleotide disodium","L1021-19",4,3921.46518229989,85.5004987694979,0.039115846442443,0.084404275951527,0.13655258065153
"Flunisolide","L1021-19",4,3635.34956994459,47.9397716789383,-0.070182846429279,0.000211343439843,0.001243529704075
"Fluorometholone","L1021-19",4,3834.28962180293,105.659221960642,0.006682369908167,0.776279047330746,0.832776211799311
"GS-7340","L1021-19",4,3696.63220766681,106.46790874637,-0.046065433390401,0.103973064658723,0.161364482582733
"Guanethidine (sulfate)","L1021-19",4,3915.83812681582,63.2725412371182,0.037044183239822,0.041016261816168,0.074943761192757
"Harmine","L1021-19",4,3768.61076334569,55.5206710695749,-0.018244149119405,0.234739715217898,0.313144680827115
"Imidazole","L1021-19",4,3831.20475647823,77.8556622752031,0.005521187099496,0.764344276891488,0.823747098932956
"Imipenem (hydrate)","L1021-19",4,3695.14782343598,37.3949683056478,-0.046644864539156,0.001147480007026,0.00467921825217
"Irinotecan hydrochloride","L1021-19",4,3567.84650946249,58.5622240128036,-0.097223393575661,0.000129860247646,0.000836266155039
"Isosorbide Dinitrate","L1021-19",4,3677.60296727506,64.5977030104691,-0.053511209401439,0.010323008693313,0.025415427380671
"L-Arabinose","L1021-19",4,3597.12194422518,78.5026171622231,-0.085433876325568,0.003350713963561,0.010667248801868
"L-Arginine (hydrochloride)","L1021-19",4,3772.23663053012,116.751598962944,-0.016856766313258,0.523149768082116,0.600619681474066
"L-Cycloserine","L1021-19",4,3895.5776630939,15.8789230581382,0.029560332201933,0.005696714680894,0.015929851377831
"L-Glutathione Reduced","L1021-19",4,5594.94256413625,113.17179287961,0.551846376330633,3.99E-06,4.38E-05
"Linoleic Acid","L1021-19",4,3951.04826385976,112.894434372119,0.049958524894115,0.090399539807969,0.144012804351615
"Lithium carbonate","L1021-19",4,3694.2393372797,62.8592290653744,-0.046999608024775,0.016633108304462,0.036866652436639
"Mecamylamine hydrochloride","L1021-19",4,3608.90377988807,16.2248354815534,-0.080716265903317,2.97E-09,5.87E-08
"Melibiose","L1021-19",4,3676.32129096298,57.0051479105893,-0.054014088684189,0.00496879750337,0.014294063428683
"Methicillin (sodium salt)","L1021-19",4,3909.33847879199,71.4002236641453,0.034647556914171,0.074371744898271,0.122732003058332
"Metyrapone","L1021-19",4,3478.09875746439,108.985984146614,-0.133978047462957,0.003522334744539,0.0111005443492
"myo-Inositol","L1021-19",4,3739.2888860856,103.055454018731,-0.029513010975792,0.241388255591678,0.320284953895804
"N-Acetylneuraminic acid","L1021-19",4,3976.08388655642,93.8079597731826,0.059071250180509,0.030440379926851,0.059467026793858
"N-Carbamyl-L-glutamic acid","L1021-19",4,3674.19572242632,48.062386420402,-0.054848464624492,0.001522221794843,0.005820952588789
"Nilutamide","L1021-19",4,3688.14644895708,115.157954576427,-0.049381001254041,0.106460604288389,0.1644317302173
"Nitrofurantoin","L1021-19",4,3588.44399952144,79.211096553096,-0.088918538208546,0.002936636166167,0.009610522549592
"Pargyline (hydrochloride)","L1021-19",4,3748.75093552565,58.7749594920159,-0.025866967580019,0.116956825837685,0.178965669257819
"Penicillamine","L1021-19",4,3923.29080694653,93.634364621802,0.039787331871791,0.101727835669666,0.158359000881047
"Phosphocreatine disodium salt","L1021-19",4,3980.17002030618,26.8283873135375,0.060553114757603,3.72E-06,4.18E-05
"Pimavanserin","L1021-19",4,3777.8966011098,121.526220028723,-0.014693728187707,0.588183788349149,0.661455830242473
"Prostaglandin E2","L1021-19",4,3667.26476793391,28.5346835362651,-0.05757251569273,2.19E-05,0.000180164867697
"Prostaglandin F2&#945;","L1021-19",4,4034.08442811916,98.194424358498,0.079964333281902,0.011845715769146,0.028490243400976
"Protoporphyrin IX","L1021-19",4,3352.20830990311,112.835315736435,-0.187165142232253,0.001195559190753,0.00481389107967
"Puromycin dihydrochloride","L1021-19",4,3584.08021506546,64.4876053525856,-0.090674018087757,0.000542233959903,0.002576914756559
"Pyridoxal 5 phosphate","L1021-19",4,3659.81738099124,37.8001890181432,-0.060505282568113,9.94E-05,0.000670257345287
"Pyridoxine","L1021-19",4,3693.76682359265,204.343388632358,-0.047184148518959,0.319187274799388,0.403473940075697
"Quinidine","L1021-19",4,3671.38977851533,133.849408881119,-0.055950656290978,0.11385059357438,0.174889373346191
"Quinine","L1021-19",4,3748.2185811308,104.379737133706,-0.026071857047698,0.297234342236793,0.380540062582704
"R-(−)-Mandelic Acid","L1021-19",4,3454.94825997928,58.2495867000244,-0.143612839197477,6.25E-06,6.37E-05
"Rasagiline","L1021-19",4,3755.32408316095,60.0472536000928,-0.023339527516257,0.157382194407583,0.226616604766054
"Rimantadine Hydrochloride","L1021-19",4,3666.18992523923,91.6257975079898,-0.057995418758564,0.034154884336922,0.065019489784696
"sodium fluoride ","L1021-19",4,3971.919355432,119.488562520356,0.057559386441218,0.072191923472534,0.119834956091687
"Sodium phosphate dibasic","L1021-19",4,3976.8600158865,148.574015705275,0.059352835956263,0.11558005570589,0.177133155139956
"Suramin hexasodium salt","L1021-19",4,3423.54302242681,92.0478210254031,-0.156786802337495,0.000612942283689,0.002864744432275
"Tauroursodeoxycholic Acid ","L1021-19",4,3815.06255679175,131.417967836558,-0.000570231125898,0.983978185818382,0.999461831968047
"Terconazole","L1021-19",4,1989.10197850322,66.6334907210426,-0.940159701664042,3.26E-10,7.42E-09
"Thiostrepton","L1021-19",4,3797.17988526193,25.6574066487653,-0.007348598785677,0.505329952805091,0.584916461765611
"Tolazamide","L1021-19",4,3914.89407099073,75.1089114780162,0.036696326965498,0.071564269123954,0.119093064021934
"Tramiprosate","L1021-19",4,3734.97118766673,55.4724242632033,-0.031179830895996,0.057112699643826,0.099132403157019
"Tranylcypromine hydrochloride","L1021-19",4,3616.30614563121,53.4225663807186,-0.077760127550229,0.000264092680431,0.001487496379521
"Urea","L1021-19",4,3585.80770549263,83.3856508022053,-0.089978821189759,0.003847582465556,0.011829969726911
"Vanillic acid","L1021-19",4,3892.17144826616,102.161595967986,0.028298316827972,0.247080382670237,0.325869190486364
"Vitamin A","L1021-19",4,2761.05516854886,146.457356881681,-0.467057230053962,0.000237480056992,0.001376827192592
"Vitamin K1","L1021-19",4,3657.73642736845,72.6596078245176,-0.061325824960137,0.010003973532187,0.024846552353182
"α-L-Rhamnose monohydrate","L1021-19",4,3870.94665106667,119.728071096674,0.020409480004976,0.448901747576345,0.528890795565217
"(±)-Baclofen","L1021-20",4,3873.53966763174,138.079689576676,0.041944607495916,0.230260912363403,0.30883705816991
"(2S,3S)-2-Amino-3-methylpentanoic acid","L1021-20",4,4005.14448154229,52.6597729575036,0.090146380926413,0.000122736271321,0.000800823790102
"(R,S)-Atenolol","L1021-20",4,3931.92814304391,97.5955773473271,0.06352904989899,0.030938002177761,0.060201210930545
"(S)-Flurbiprofen","L1021-20",4,3900.31190665256,137.68153993392,0.051881594020385,0.147154726590334,0.214251984080434
"(S)-Ketoprofen","L1021-20",4,3602.27111186769,73.5958404948908,-0.062801141873843,0.016069205867778,0.036099542975194
"(S)-Naproxen","L1021-20",4,3613.62881796695,120.366905201722,-0.058259582274604,0.089523465958676,0.143017057319847
"4-Methylbenzylidene camphor","L1021-20",4,3161.19234774001,91.9208950878268,-0.251239085441911,1.38E-06,1.68E-05
"5-hydroxy-L-Tryptophan","L1021-20",4,3531.43157583201,76.3629135254181,-0.091454762951994,0.001604287104321,0.006076006906596
"Adenosine-5'-diphosphate","L1021-20",4,3684.48373529976,86.6366770943036,-0.030245421339891,0.245149225426271,0.324328434611028
"Amlexanox","L1021-20",4,3486.16990881609,109.380455905845,-0.110065021219874,0.004348303380902,0.012888449451339
"Androsterone","L1021-20",4,2875.24891784207,118.880906576694,-0.388021047054589,3.68E-06,4.15E-05
"Anisodamine","L1021-20",4,3859.93245672061,76.6093244028885,0.036867696208231,0.12907170910522,0.193901800076763
"Cefadroxil (hydrate)","L1021-20",4,3729.48166401624,137.01889678862,-0.012732772639309,0.703960005101959,0.771896245194993
"Cefazolin (sodium salt)","L1021-20",4,3589.10065405407,59.3281445785956,-0.068085523223125,0.004881291390576,0.014150019177667
"Cefixime","L1021-20",4,3655.8598643653,77.69536352582,-0.041497136033331,0.101012470337203,0.157545691120512
"Cefonicid (sodium salt)","L1021-20",4,3537.79710910367,56.0420513291281,-0.088856593851796,0.00039084623769,0.002040847407882
"Cefotaxime (sodium salt)","L1021-20",4,3766.43228148095,63.743959538798,0.001490684234573,0.946167683604998,0.969711513990192
"Cefoxitin (sodium salt)","L1021-20",4,3827.97701057199,86.4163714117401,0.024874259138994,0.325425518882599,0.409005881011379
"Cefsulodin (sodium salt)","L1021-20",4,3682.07014550465,85.6043209048525,-0.031190795312332,0.228792238952818,0.307493036308444
"Chlorcyclizine (hydrochloride)","L1021-20",4,3606.86884468387,76.5957075368544,-0.060960942551167,0.021217916094184,0.044672864875614
"Chlorprothixene (hydrochloride)","L1021-20",4,3420.31403435954,63.8989350020695,-0.137579114923368,6.08E-06,6.32E-05
"Ciprofloxacin (hydrochloride)","L1021-20",4,3567.71175377284,156.352181291845,-0.076708846143744,0.080863782450117,0.13190404117482
"Citicoline (sodium salt)","L1021-20",4,3896.45371147737,106.87243585277,0.050453771312102,0.093085916196783,0.147342559104115
"Clorgyline (hydrochloride)","L1021-20",4,3541.80521912316,179.431385552336,-0.087223032869647,0.083005994310475,0.134620878385405
"CP21R7","L1021-20",4,3541.29488307119,67.9995772360745,-0.087430924691595,0.00120529248379,0.004833393996864
"D-(+)-Raffinose (hydrate)","L1021-20",4,3642.61969275469,87.6735775415316,-0.046731527861878,0.086457350390981,0.139077446479227
"Danazol","L1021-20",4,2993.21356713307,741.231546827958,-0.330012686964944,0.128713931241645,0.193511362786868
"DL-α-Difluoromethylornithine (hydrochloride hydrate)","L1021-20",4,3941.95870007944,295.181329011651,0.067204754924686,0.317167264754315,0.401691020127663
"DL-α-Lipoic Acid","L1021-20",4,2774.488929635,63.2267784006436,-0.439485859845754,5.43E-14,1.88E-12
"dmso","L1021-20",32,3762.54257409197,266.766728999501,0,1,1
"Docosahexaenoic Acid","L1021-20",4,3671.44039409792,68.095495601721,-0.035361728430415,0.133925290001376,0.199626291895511
"Doxepin (hydrochloride)","L1021-20",4,3571.75182737615,78.3216160290994,-0.075076063874263,0.007149366394002,0.018946779304211
"Edrophonium (chloride)","L1021-20",4,3557.8258445315,57.3376803252248,-0.080712013958494,0.001087900846631,0.004492544368918
"Ethacrynic Acid","L1021-20",4,2424.26834207866,58.0916342165396,-0.634158506958743,3.28E-18,1.54E-16
"Fendiline (hydrochloride)","L1021-20",4,3512.2248166739,33.6365728322218,-0.099322712018047,1.75E-05,0.000146654897083
"Fusidic Acid (sodium salt)","L1021-20",4,3143.20963084729,79.3381681622304,-0.259469413054969,5.84E-08,9.47E-07
"Glycine","L1021-20",4,3929.91320044337,157.30017719572,0.062789541777646,0.122474859337861,0.185542373111839
"Glycocholic Acid","L1021-20",4,3596.74781105803,62.4087428889313,-0.065014899147234,0.007838165604437,0.020416407641596
"Guaiacol","L1021-20",4,3894.32840268606,101.861160646449,0.049666643014916,0.087845145187862,0.140623361972796
"Ibudilast","L1021-20",4,3522.58783454913,117.997291546797,-0.09507222631132,0.013601964764325,0.031673833143781
